Number,Title,Color,Fit Type,Waist Line,Length,Fabric,Pattern,Sleeve Type,Neckline,Chest Pad,Lining,Pocket,Occasion,Clothing Detail,Pant Leg Style,Image URL,Product URL
426,Linen-blend V-neck Stripe Blazer Vest,Beige,,,,,,,,,,,,,,https://img1.shopcider.com/product/1747195235000-YyQEpn.jpg,https://www.shopcider.com/goods/linen-blend-v-neck-stripe-blazer-vest-114626816?style_id=2159749&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=114626816&shopPage=31&shopIndex=517&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B517&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=518&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouS4iuWNiui6qyIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsIm9yaWdpbmFsUHJpY2UiOjM0LjkwLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjoyNy45Miwic2NlbmUiOiJDQVRFR09SWV9DT0xMRUNUSU9OIiwic2tjRmlyc3RJbWciOiIxNzQ3ODA2NzYwMDAwLUNiNlM4dC5qcGciLCJzcHUiOjExNDYyNjgxNiwic3B1Q29kZSI6IkNEMjAyNTAyMjg2MDAxNjZUVCIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzMzY0NjM0OS1yZWNvX3JlcmFua19kaXNjb3VudF9kaXZlcnNpdHk6YmFzZS1yZWNvX3NvcnRfd2VpZ2h0X2J5X2NsaWNrX2xlbl9ob3RfY29sbGVjdGlvbjotcmVjb19yYW5rX2RlZXBfZm1fcDI6YmFzZTMtcmVjb19yZXJhbmtfbG9jYWxfYm9vc3RfdXNfMjAyNTA5MDg6YmFzZV8xMTA3LXJlY29fcmVyYW5rX2xvY2FsX2Jvb3N0X25vcnRoXzIwMjUwOTIyOmJhc2UtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6MTI1MDMyOkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMGVkMDU4ZWMtM2Q1Yi00ZmJiLTlmYzQtZmVlODM1OWVkNzQzIn0%3D&activityId=10346&activity_id=10346
427,Faux Leather High Neck Puffer Vest,Brown,,,,,,,,,,,,,,https://img1.shopcider.com/product/1727706070000-Z55SM8.jpg,https://www.shopcider.com/goods/faux-leather-high-neck-solid-pocket-puffer-vest-113994342?style_id=2068069&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=113994342&shopPage=31&shopIndex=518&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B518&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=519&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouS4iuWNiui6qyIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsIm9yaWdpbmFsUHJpY2UiOjUyLjkwLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjoxOC45OSwic2NlbmUiOiJDQVRFR09SWV9DT0xMRUNUSU9OIiwic2tjRmlyc3RJbWciOiIxNzUxOTU1NzcxMDAwLTN4Tld6Ni5qcGciLCJzcHUiOjExMzk5NDM0Miwic3B1Q29kZSI6IkNEMjAyNDA2MjU1MDEzNDNPVSIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzMzY0NjM0OS1yZWNvX3JlcmFua19kaXNjb3VudF9kaXZlcnNpdHk6YmFzZS1yZWNvX3NvcnRfd2VpZ2h0X2J5X2NsaWNrX2xlbl9ob3RfY29sbGVjdGlvbjotcmVjb19yYW5rX2RlZXBfZm1fcDI6YmFzZTMtcmVjb19yZXJhbmtfbG9jYWxfYm9vc3RfdXNfMjAyNTA5MDg6YmFzZV8xMTA3LXJlY29fcmVyYW5rX2xvY2FsX2Jvb3N0X25vcnRoXzIwMjUwOTIyOmJhc2UtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6MTI1MDMyOkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMGVkMDU4ZWMtM2Q1Yi00ZmJiLTlmYzQtZmVlODM1OWVkNzQzIn0%3D&activityId=10346&activity_id=10346
428,Faux Leather V-Neck Belted Vest,Burgundy,,,,,,,,,,,,,,https://img1.shopcider.com/product/1726646783000-RSJdS7.jpg,https://www.shopcider.com/goods/faux-leather-v-neck-solid-button-belted-coat-vest-113880137?style_id=2051369&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=113880137&shopPage=31&shopIndex=520&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B520&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=521&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjcyLjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3MjY2NDY3ODMwMDAtUlNKZFM3LmpwZyIsInNwdSI6MTEzODgwMTM3LCJzcHVDb2RlIjoiQ0QyMDI0MDcyNDUxOTE3NVRUIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjQ2MzQ5LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiIwZWQwNThlYy0zZDViLTRmYmItOWZjNC1mZWU4MzU5ZWQ3NDMifQ%3D%3D&activityId=10346&activity_id=10346
429,Plaid Blazer,multicolor,,,,,,,,,,,,,,https://img1.shopcider.com/product/1726316357000-eDwT8h.jpg,https://www.shopcider.com/goods/wool-blend-collar-checks-pocket-putton-blazer-113911123?style_id=2055714&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=113911123&shopPage=31&shopIndex=521&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B521&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=522&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjU3LjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3MjYzMTYzNTcwMDAtZUR3VDhoLmpwZyIsInNwdSI6MTEzOTExMTIzLCJzcHVDb2RlIjoiQ0QyMDI0MDcyOTUyMjUyOEJaIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjQ2MzQ5LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiIwZWQwNThlYy0zZDViLTRmYmItOWZjNC1mZWU4MzU5ZWQ3NDMifQ%3D%3D&activityId=10346&activity_id=10346
430,Fleece Collar Floral & Plaid Patched Appliques Broderie Anglaise Trim Oversized Jacket,multicolor,,,,,,,,,,,,,,https://img1.shopcider.com/product/1760190108000-5Bj7pE.jpg,https://www.shopcider.com/goods/fleece-collar-floral-plaid-patched-appliques-broderie-anglaise-trim-oversized-jacket-114973826?style_id=2212640&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=114973826&shopPage=31&shopIndex=522&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B522&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=523&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjY3LjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3NjAxOTAxMDgwMDAtNUJqN3BFLmpwZyIsInNwdSI6MTE0OTczODI2LCJzcHVDb2RlIjoiQ0QyMDI1MDcxNTYyOTgxOEpLIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjQ2MzQ5LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiIwZWQwNThlYy0zZDViLTRmYmItOWZjNC1mZWU4MzU5ZWQ3NDMifQ%3D%3D&activityId=10346&activity_id=10346
431,Collar Pocket Button Blazer,Beige,,,,,,,,,,,,,,https://img1.shopcider.com/product/1703120336000-Y4NS5i.jpg,https://www.shopcider.com/goods/collar-pocket-button-blazer-105537571?style_id=1164773&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=105537571&shopPage=31&shopIndex=524&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B524&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=525&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsIm9yaWdpbmFsUHJpY2UiOjU0LjkwLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjoyNy40NSwic2NlbmUiOiJDQVRFR09SWV9DT0xMRUNUSU9OIiwic2tjRmlyc3RJbWciOiIxNzAzMTIwMzM2MDAwLVk0TlM1aS5qcGciLCJzcHUiOjEwNTUzNzU3MSwic3B1Q29kZSI6IkNEMjAyMzEwMjE0MDcwOTBTTEIiLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzM2NDYzNDktcmVjb19yZXJhbmtfZGlzY291bnRfZGl2ZXJzaXR5OmJhc2UtcmVjb19zb3J0X3dlaWdodF9ieV9jbGlja19sZW5faG90X2NvbGxlY3Rpb246LXJlY29fcmFua19kZWVwX2ZtX3AyOmJhc2UzLXJlY29fcmVyYW5rX2xvY2FsX2Jvb3N0X3VzXzIwMjUwOTA4OmJhc2VfMTEwNy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF9ub3J0aF8yMDI1MDkyMjpiYXNlLWFsbF91c2VyX2V4cDpleHAtY29sbGVjdGlvbklkOjEyNTAzMjpDb250cm9sIiwidHJhY2tpbmdJZCI6IjBlZDA1OGVjLTNkNWItNGZiYi05ZmM0LWZlZTgzNTllZDc0MyJ9&activityId=10346&activity_id=10346
432,Jersey Collar Solid Long Blazer With Belt,Black,,,,,,,,,,,,,,https://img1.shopcider.com/product/1725603552000-zAzmWt.jpg,https://www.shopcider.com/goods/jersey-collar-solid-blazer-with-belt-113568999?style_id=2045505&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=113568999&shopPage=31&shopIndex=526&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B526&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=527&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjY0LjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3MjU2MDM1NTIwMDAtekF6bVd0LmpwZyIsInNwdSI6MTEzNTY4OTk5LCJzcHVDb2RlIjoiQ0QyMDI0MDcxODUxNTA5NEJaIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjQ5MjI3LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiJmZWE3ODFkZS1mYjI5LTQyYjktYmQwMi1lZTg4Y2QxZTZhM2EifQ%3D%3D&activityId=10346&activity_id=10346
433,Fleece Collar Contrasting Binding Coat,Brown,,,,,,,,,,,,,,https://img1.shopcider.com/product/1731576248000-NtxnhK.jpg,https://www.shopcider.com/goods/fleece-collar-contrasting-binding-coat-114139894?style_id=2097942&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=114139894&shopPage=31&shopIndex=527&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B527&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=528&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjQ5LjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3MzE1NzYyNDgwMDAtTnR4bmhLLmpwZyIsInNwdSI6MTE0MTM5ODk0LCJzcHVDb2RlIjoiQ0QyMDI0MDkwNDU0NDY4MExTIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjQ5MjI3LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiJmZWE3ODFkZS1mYjI5LTQyYjktYmQwMi1lZTg4Y2QxZTZhM2EifQ%3D%3D&activityId=10346&activity_id=10346
434,Stand Collar Quilted Zipper Puffer Vest,Black,,,,,,,,,,,,,,https://img1.shopcider.com/product/1699356202000-iceKEE.jpg,https://www.shopcider.com/goods/stand-collar-quilted-zipper-puffer-vest-103943967?style_id=1161376&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=103943967&shopPage=31&shopIndex=528&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B528&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=529&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsIm9yaWdpbmFsUHJpY2UiOjM5LjkwLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjoyMy45NCwic2NlbmUiOiJDQVRFR09SWV9DT0xMRUNUSU9OIiwic2tjRmlyc3RJbWciOiIxNjk5MzU2MjAyMDAwLWljZUtFRS5qcGciLCJzcHUiOjEwMzk0Mzk2Nywic3B1Q29kZSI6IkNEMjAyMzA5MDEzNzkzNTFPVSIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzMzY0OTIyNy1yZWNvX3JlcmFua19kaXNjb3VudF9kaXZlcnNpdHk6YmFzZS1yZWNvX3NvcnRfd2VpZ2h0X2J5X2NsaWNrX2xlbl9ob3RfY29sbGVjdGlvbjotcmVjb19yYW5rX2RlZXBfZm1fcDI6YmFzZTMtcmVjb19yZXJhbmtfbG9jYWxfYm9vc3RfdXNfMjAyNTA5MDg6YmFzZV8xMTA3LXJlY29fcmVyYW5rX2xvY2FsX2Jvb3N0X25vcnRoXzIwMjUwOTIyOmJhc2UtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6MTI1MDMyOkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiZmVhNzgxZGUtZmIyOS00MmI5LWJkMDItZWU4OGNkMWU2YTNhIn0%3D&activityId=10346&activity_id=10346
435,Terry Stand Collar Zipper Crop Top,Grey,,,,,,,,,,,,,,https://img1.shopcider.com/product/1702314808000-XzE5dC.jpg,https://www.shopcider.com/goods/terry-mandarin-collar-zipper-top-105346294?style_id=1164368&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=105346294&shopPage=31&shopIndex=529&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B529&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=530&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouS4iuWNiui6qyIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsIm9yaWdpbmFsUHJpY2UiOjM3LjkwLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjoxNS4xNiwic2NlbmUiOiJDQVRFR09SWV9DT0xMRUNUSU9OIiwic2tjRmlyc3RJbWciOiIxNzA1MDU5NTg4MDAwLTNBN0pQTi5qcGciLCJzcHUiOjEwNTM0NjI5NCwic3B1Q29kZSI6IkNEMjAyMzEwMTE0MDExNjFTVCIsInN0cmF0ZWd5TmFtZSI6InJlY29fcmVxX3RpbWU6MTc2MzAzMzY0OTIyNy1yZWNvX3JlcmFua19kaXNjb3VudF9kaXZlcnNpdHk6YmFzZS1yZWNvX3NvcnRfd2VpZ2h0X2J5X2NsaWNrX2xlbl9ob3RfY29sbGVjdGlvbjotcmVjb19yYW5rX2RlZXBfZm1fcDI6YmFzZTMtcmVjb19yZXJhbmtfbG9jYWxfYm9vc3RfdXNfMjAyNTA5MDg6YmFzZV8xMTA3LXJlY29fcmVyYW5rX2xvY2FsX2Jvb3N0X25vcnRoXzIwMjUwOTIyOmJhc2UtYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6MTI1MDMyOkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiZmVhNzgxZGUtZmIyOS00MmI5LWJkMDItZWU4OGNkMWU2YTNhIn0%3D&activityId=10346&activity_id=10346
436,Cotton Collar Split Buckle Sleeve Oversized Trench Coat,Brown,,,,,,,,,,,,,,https://img1.shopcider.com/product/1753365731000-kkGZZJ.jpg,https://www.shopcider.com/goods/cotton-collar-split-buckle-sleeve-oversized-trench-coat-114805713?style_id=2189772&ciderListName=Outerwear%20&%20Jackets=&selectSkuIndex=0&moduleTitle=1&p=114805713&shopPage=31&shopIndex=530&navTitle=&navId=&listSource=activity-10346%3Bproduct-waterfall%3B530&listId=125032&listAttribute=&operationContent=&operationImage=&linkUrl=&operationpageTitle=&operationPosition=&operationType=&productPosition=531&strategyNameList=&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjEyNTAzMiwibGlzdFRpdGxlIjoiT3V0ZXJ3ZWFyICYgSmFja2V0cyIsImxpc3RUeXBlIjoyLCJtb2R1bGVJZCI6MywibW9kdWxlVHlwZSI6IkNPTExFQ1RJT05fT0ZGTElORSxHRU5FUkFMX0hPVCIsInByb2R1Y3RQcmltYXJ5SW1hZ2VGbGFnIjp0cnVlLCJzYWxlUHJpY2UiOjgyLjkwLCJzY2VuZSI6IkNBVEVHT1JZX0NPTExFQ1RJT04iLCJza2NGaXJzdEltZyI6IjE3NTMzNjU3MzEwMDAtREs3d0VYLmpwZyIsInNwdSI6MTE0ODA1NzEzLCJzcHVDb2RlIjoiQ0QyMDI1MDUyNzYxOTc0N1RFIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDMzNjQ5MjI3LXJlY29fcmVyYW5rX2Rpc2NvdW50X2RpdmVyc2l0eTpiYXNlLXJlY29fc29ydF93ZWlnaHRfYnlfY2xpY2tfbGVuX2hvdF9jb2xsZWN0aW9uOi1yZWNvX3JhbmtfZGVlcF9mbV9wMjpiYXNlMy1yZWNvX3JlcmFua19sb2NhbF9ib29zdF91c18yMDI1MDkwODpiYXNlXzExMDctcmVjb19yZXJhbmtfbG9jYWxfYm9vc3Rfbm9ydGhfMjAyNTA5MjI6YmFzZS1hbGxfdXNlcl9leHA6ZXhwLWNvbGxlY3Rpb25JZDoxMjUwMzI6Q29udHJvbCIsInRyYWNraW5nSWQiOiJmZWE3ODFkZS1mYjI5LTQyYjktYmQwMi1lZTg4Y2QxZTZhM2EifQ%3D%3D&activityId=10346&activity_id=10346
