Number,Title,Color,Fit Type,Waist Line,Length,Fabric,Pattern,Sleeve Type,Neckline,Chest Pad,Lining,Pocket,Occasion,Clothing Detail,Pant Leg Style,Image URL,Product URL
122,Knit Hooded Long Sleeve Contrasting Binding Zip Through Cardigan,white,Regular,,,100% Acrylic,Solid,,Hooded,,,,Daily Casual,Contrasting Binding Zipper,,https://img1.shopcider.com/product/1752238996000-4rBpmb.jpg,https://www.shopcider.com/goods/knit-hooded-long-sleeve-contrasting-binding-zip-through-cardigan-114764727?style_id=2183122&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114764727&shopPage=16&shopIndex=125&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=126&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozNy45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1MjIzODk5NjAwMC00ckJwbWIuanBnIiwic3B1IjoxMTQ3NjQ3MjcsInNwdUNvZGUiOiJDRDIwMjUwNTIwNjE4MDc2Q0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzODYxNzctYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMTMwN2JkZTEtNTc2Yy00NzE4LWIxNmQtYzZiODBjY2ZkOGIxIn0%3D&listType=2&listTitle=Cardigans
123,Cable Knit Pocket Cardigan,white,Regular,,,94% Acrylic 6% Elastane,Solid,,Collar,,,,Daily Casual,Button Pocket,,https://img1.shopcider.com/product/1729959639000-NcrNPH.jpg,https://www.shopcider.com/goods/cable-knit-pocket-cardigan-114006877?style_id=2070188&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114006877&shopPage=16&shopIndex=126&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=127&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjo0Mi45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTcyOTk1OTYzOTAwMC1OY3JOUEguanBnIiwic3B1IjoxMTQwMDY4NzcsInNwdUNvZGUiOiJDRDIwMjQwNzE1NTEyNTM0Q0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzODYxNzctYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMTMwN2JkZTEtNTc2Yy00NzE4LWIxNmQtYzZiODBjY2ZkOGIxIn0%3D&listType=2&listTitle=Cardigans
124,Wool-blend Crochet Hooded Bowknot Striped Zip Through Cardigan,Creamy white,Regular,,,45% Polyester 45% Polyamide 10% Wool,Solid,,Hooded,,,,Daily Casual,Bowknot Zipper,,https://img1.shopcider.com/product/1756211992000-PHJxms.jpg,https://www.shopcider.com/goods/wool-blend-crochet-hooded-bowknot-striped-zip-through-cardigan-114850478?style_id=2196807&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114850478&shopPage=16&shopIndex=127&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=128&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouS4iuWNiui6qyIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozOS45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1Njc4NDE5OTAwMC0zZmlqYUMuanBnIiwic3B1IjoxMTQ4NTA0NzgsInNwdUNvZGUiOiJDRDIwMjUwNjA1NjIwNjk5Q0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzODYxNzctYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMTMwN2JkZTEtNTc2Yy00NzE4LWIxNmQtYzZiODBjY2ZkOGIxIn0%3D&listType=2&listTitle=Cardigans
125,Knit Mohair-blend High Neck Tie Front Contrasting Binding Split Cardigan,Brown,Regular,,,45% Polyester 45% Polyamide 10% Mohair,Solid,,High Neck,,,,Daily Casual,Contrasting Binding Split Tie Front,,https://img1.shopcider.com/product/1759226164000-EZcNKz.jpg,https://www.shopcider.com/goods/knit-mohair-blend-high-neck-tie-front-contrasting-binding-split-cardigan-114957779?style_id=2210724&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114957779&shopPage=16&shopIndex=128&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=129&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouS4iuWNiui6qyIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozMi45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1OTg5Nzk1ODAwMC01MmVZV3MuanBnIiwic3B1IjoxMTQ5NTc3NzksInNwdUNvZGUiOiJDRDIwMjUwNzMwNjM0NTM1Q0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzODYxNzctYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMTMwN2JkZTEtNTc2Yy00NzE4LWIxNmQtYzZiODBjY2ZkOGIxIn0%3D&listType=2&listTitle=Cardigans
126,Knit Collar Heart & hedgehog Pattern Button Cardigan,multicolor,Regular,,,100% Acrylic,,,Collar,,,,Daily Casual,Button,,https://img1.shopcider.com/product/1750686963000-DBcQ2e.jpg,https://www.shopcider.com/goods/knit-collar-heart-animal-pattern-button-cardigan-114710849?style_id=2174825&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114710849&shopPage=16&shopIndex=129&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=130&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjo0Mi45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1MDY4Njk2MzAwMC1EQmNRMmUuanBnIiwic3B1IjoxMTQ3MTA4NDksInNwdUNvZGUiOiJDRDIwMjUwNTA4NjE1NTk1Q0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzODYxNzctYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMTMwN2JkZTEtNTc2Yy00NzE4LWIxNmQtYzZiODBjY2ZkOGIxIn0%3D&listType=2&listTitle=Cardigans
127,Knit V-neck Bowknot Button Cardigan,multicolor,Oversized,,,57% Polyester 26% Acrylic 14% Polyamide 3% Elastane,Solid,,V-neck,,,,Date,Bowknot Button V Wired,,https://img1.shopcider.com/product/1728645113000-KhWMSk.jpg,https://www.shopcider.com/goods/knit-v-neck-bowknot-button-cardigan-113957192?style_id=2065281&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=113957192&shopPage=16&shopIndex=130&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=131&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozOS45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTcyODY0NTExMzAwMC1LaFdNU2suanBnIiwic3B1IjoxMTM5NTcxOTIsInNwdUNvZGUiOiJDRDIwMjQwODA4NTI3OTMxQ0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzODYxNzctYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMTMwN2JkZTEtNTc2Yy00NzE4LWIxNmQtYzZiODBjY2ZkOGIxIn0%3D&listType=2&listTitle=Cardigans
128,Knit Two Tone Ruffle Trim Drawstring Knotted Cinched Waist Cardigan,Navy,Regular,,,50% Viscose 28% Polyester 22% Polyamide; 100% Cotton,Solid,,Round Neckline,,,,Daily Casual,Button Knotted Ruffle,,https://img1.shopcider.com/product/1753078093000-mZaDWe.jpg,https://www.shopcider.com/goods/knit-colorblock-long-sleeve-ruffle-trim-knotted-cinched-waist-cardigan-114794624?style_id=2188577&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114794624&shopPage=16&shopIndex=131&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=132&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjo0Mi45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1MzA3ODA5MzAwMC1tWmFEV2UuanBnIiwic3B1IjoxMTQ3OTQ2MjQsInNwdUNvZGUiOiJDRDIwMjUwNTE1NjE2NzcxQ0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzODYxNzctYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMTMwN2JkZTEtNTc2Yy00NzE4LWIxNmQtYzZiODBjY2ZkOGIxIn0%3D&listType=2&listTitle=Cardigans
129,Knit V-neck Wrapped Oversized Shawl,Brown,Oversized,,,100% Acrylic,Solid,,V-neck,,,,Daily Casual,Wrap,,https://img1.shopcider.com/product/1755693693000-ExJ5Xc.jpg,https://www.shopcider.com/goods/jersey-v-neck-wrapped-oversized-shawl-114836517?style_id=2195213&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114836517&shopPage=16&shopIndex=132&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=133&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjoyOS45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1NTY5MzY5MzAwMC1FeEo1WGMuanBnIiwic3B1IjoxMTQ4MzY1MTcsInNwdUNvZGUiOiJDRDIwMjUwNjIzNjI1MzUwQ0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzODYxNzctYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMTMwN2JkZTEtNTc2Yy00NzE4LWIxNmQtYzZiODBjY2ZkOGIxIn0%3D&listType=2&listTitle=Cardigans
130,Knit Heart Graphic V-neck Button Long Sleeve Oversized Cardigan,Black,Oversized,,,100% Acrylic,Solid,,V-neck,,,,Daily Casual,Button,,https://img1.shopcider.com/product/1760333206000-jA8FTm.jpg,https://www.shopcider.com/goods/knit-heart-graphic-v-neck-button-long-sleeve-oversized-cardigan-114986134?style_id=2214428&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114986134&shopPage=16&shopIndex=133&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=134&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjo0NC45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc2MDMzMzIwNjAwMC1qQThGVG0uanBnIiwic3B1IjoxMTQ5ODYxMzQsInNwdUNvZGUiOiJDRDIwMjUwODAxNjM0ODExQ0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzODYxNzctYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMTMwN2JkZTEtNTc2Yy00NzE4LWIxNmQtYzZiODBjY2ZkOGIxIn0%3D&listType=2&listTitle=Cardigans
131,Knit Mohair-blend Collar Faux Pearl Button Oversized Cardigan,Purple,Oversized,,,45% Polyester 45% Polyamide 10% Mohair,Solid,,Collar,,,,Work,Button Pearl,,https://img1.shopcider.com/product/1754372160000-6NGiR7.jpg,https://www.shopcider.com/goods/knit-collar-long-sleeve-faux-pearl-button-cardigan-114823994?style_id=2192068&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114823994&shopPage=16&shopIndex=134&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=135&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjo0Mi45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1NDM3MjE2MDAwMC02TkdpUjcuanBnIiwic3B1IjoxMTQ4MjM5OTQsInNwdUNvZGUiOiJDRDIwMjUwNjEzNjIyODc1VFQiLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzODYxNzctYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMTMwN2JkZTEtNTc2Yy00NzE4LWIxNmQtYzZiODBjY2ZkOGIxIn0%3D&listType=2&listTitle=Cardigans
132,Knit Collar Striped Zip Through Cardigan,white,Regular,,,42% Acrylic 30% Polyester 28% Polyamide,Solid,,Collar,,,,Daily Casual,Zipper,,https://img1.shopcider.com/product/1755742360000-xiHSiF.jpg,https://www.shopcider.com/goods/knit-collar-striped-zip-through-cardigan-114836546?style_id=2195216&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=114836546&shopPage=16&shopIndex=135&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=136&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozOS45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTc1NTc0MjM2MDAwMC1YMnNQcE4uanBnIiwic3B1IjoxMTQ4MzY1NDYsInNwdUNvZGUiOiJDRDIwMjUwNTA2NjE0OTg0Q0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzODYxNzctYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMTMwN2JkZTEtNTc2Yy00NzE4LWIxNmQtYzZiODBjY2ZkOGIxIn0%3D&listType=2&listTitle=Cardigans
133,Knit Deep V Floral Cardigan,multicolor,Oversized,,,65% recycled polyester 35% nylon,Floral,,V-neck,,,,School,,,https://img1.shopcider.com/product/1721662094000-KMcXCp.jpg,https://www.shopcider.com/goods/knit-deep-v-floral-cardigan-111571988?style_id=2021403&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=111571988&shopPage=16&shopIndex=136&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=137&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozNy45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTcyMTY2MjA5NDAwMC1LTWNYQ3AuanBnIiwic3B1IjoxMTE1NzE5ODgsInNwdUNvZGUiOiJDRDIwMjQwNjI2NTAxNzI3Q0ciLCJzdHJhdGVneU5hbWUiOiJyZWNvX3JlcV90aW1lOjE3NjMwMzUzODYxNzctYWxsX3VzZXJfZXhwOmV4cC1jb2xsZWN0aW9uSWQ6NjI1OkNvbnRyb2wiLCJ0cmFja2luZ0lkIjoiMTMwN2JkZTEtNTc2Yy00NzE4LWIxNmQtYzZiODBjY2ZkOGIxIn0%3D&listType=2&listTitle=Cardigans
134,Round Neck Heart Contrasting Binding Cardigan,multicolor,Regular,,,52% Acrylic 28% nylon 20% viscose,Placement Graphic,,Round Neckline,,,,School Daily Casual,Button Contrasting Binding,,https://img1.shopcider.com/product/1688461680000-SkK7Rf.jpg,https://www.shopcider.com/goods/round-neck-heart-button-cardigan-1051138?style_id=1149209&gaListId=12&gaListName=Cardigans&ciderListId=2&ciderListName=Cardigans&selectSkuIndex=0&moduleTitle=1&p=1051138&shopPage=16&shopIndex=137&navTitle=Cardigans&navId=12&listSort=&listId=625&listAttribute=&operationContent=Cardigans&operationImage=&linkUrl=https%3A%2F%2Fwww.shopcider.com%2Fcategory%2Fcardigans-cid-625&operationpageTitle=%2Fcategory%2Ftanks&vests-cid-130007=&operationPosition=2-2-0-1&operationType=category&productPosition=138&strategyNameList=reco_req_time%3A1763035392653-all_user_exp%3Aexp-collectionId%3A625%3AControl&businessTracking=eyJmaXJzdEltYWdlVHlwZSI6Iuato%20mdouWbviIsIml0ZW1UeXBlIjowLCJsaXN0SWQiOjYyNSwibGlzdFRpdGxlIjoiQ2FyZGlnYW5zIiwibGlzdFR5cGUiOjIsIm1vZHVsZUlkIjozLCJtb2R1bGVUeXBlIjoiQlNfSE9UX1JFQ0FMTCxDT0xMRUNUSU9OX09GRkxJTkUiLCJwcm9kdWN0UHJpbWFyeUltYWdlRmxhZyI6dHJ1ZSwic2FsZVByaWNlIjozMi45MCwic2NlbmUiOiJCRVNUX1NFTExFUiIsInNrY0ZpcnN0SW1nIjoiMTY4ODQ2MTY4MDAwMC1Ta0s3UmYuanBnIiwic3B1IjoxMDUxMTM4LCJzcHVDb2RlIjoiQ0QyMDIzMDYwOTMyODQzMENHIiwic3RyYXRlZ3lOYW1lIjoicmVjb19yZXFfdGltZToxNzYzMDM1Mzg2MTc3LWFsbF91c2VyX2V4cDpleHAtY29sbGVjdGlvbklkOjYyNTpDb250cm9sIiwidHJhY2tpbmdJZCI6IjEzMDdiZGUxLTU3NmMtNDcxOC1iMTZkLWM2YjgwY2NmZDhiMSJ9&listType=2&listTitle=Cardigans
